cell_id,genotype_id,is_driver,is_resistant,mother_genotype_id,mutation_id,x,y,z
7067,45,0.0,0.0,0.0,0.0,23,5,-11
7068,3563,0.0,0.0,0.0,0.0,-11,25,-34
7069,5718,0.0,0.0,0.0,0.0,-26,37,-6
7070,2790,0.0,0.0,0.0,0.0,-13,33,15
7071,8765,0.0,0.0,0.0,0.0,-26,-14,-20
7072,0,0.0,0.0,0.0,0.0,-34,37,-5
7073,4456,0.0,0.0,0.0,0.0,15,12,-15
7074,3369,0.0,0.0,0.0,0.0,28,-13,-1
7075,5831,0.0,0.0,0.0,0.0,15,9,7
7076,476,0.0,0.0,0.0,0.0,-11,3,14
7077,261,0.0,0.0,0.0,0.0,34,2,17
7078,45,0.0,0.0,0.0,0.0,8,19,-5
7080,7487,0.0,0.0,0.0,0.0,0,1,23
7081,0,0.0,0.0,0.0,0.0,-30,38,-7
7082,7276,0.0,0.0,0.0,0.0,-2,35,-31
7083,5492,0.0,0.0,0.0,0.0,-21,-16,-12
7084,656,0.0,0.0,0.0,0.0,13,-21,13
7085,101,0.0,0.0,0.0,0.0,-6,4,-11
7086,6078,0.0,0.0,0.0,0.0,8,-15,9
7087,3369,0.0,0.0,0.0,0.0,19,-9,3
7088,3543,0.0,0.0,0.0,0.0,2,12,-18
7089,1396,0.0,0.0,0.0,0.0,-25,-32,-10
7090,142,0.0,0.0,0.0,0.0,3,35,-18
7092,0,0.0,0.0,0.0,0.0,-18,7,-19
7093,915,0.0,0.0,0.0,0.0,2,-10,-19
7094,2865,0.0,0.0,0.0,0.0,6,29,-6
7095,592,0.0,0.0,0.0,0.0,-30,27,-4
7096,528,0.0,0.0,0.0,0.0,-28,21,-30
7098,40,0.0,0.0,0.0,0.0,-7,-27,-4
7099,2783,0.0,0.0,0.0,0.0,-19,22,-44
7101,2107,0.0,0.0,0.0,0.0,28,0,13
7102,8220,0.0,0.0,0.0,0.0,19,0,13
7104,8712,0.0,0.0,0.0,0.0,-4,0,28
7105,0,0.0,0.0,0.0,0.0,-18,2,1
7106,26,0.0,0.0,0.0,0.0,-18,-1,23
7107,41,0.0,0.0,0.0,0.0,-16,16,25
7108,169,0.0,0.0,0.0,0.0,25,4,-7
7109,1408,0.0,0.0,0.0,0.0,-9,6,-31
7110,0,0.0,0.0,0.0,0.0,-32,2,-6
7111,3472,0.0,0.0,0.0,0.0,-13,-9,3
7112,670,0.0,0.0,0.0,0.0,1,-21,16
7113,32,0.0,0.0,0.0,0.0,26,33,-6
7114,24,0.0,0.0,0.0,0.0,16,-6,9
7115,6188,0.0,0.0,0.0,0.0,-9,5,-4
7117,2143,0.0,0.0,0.0,0.0,0,14,-8
7118,813,0.0,0.0,0.0,0.0,15,-14,27
7119,5855,0.0,0.0,0.0,0.0,1,20,1
7120,2605,0.0,0.0,0.0,0.0,2,1,18
7121,4814,0.0,0.0,0.0,0.0,15,-16,12
7123,8382,0.0,0.0,0.0,0.0,-28,15,-8
7124,4633,0.0,0.0,0.0,0.0,29,23,-19
7125,1910,0.0,0.0,0.0,0.0,13,-17,15
7126,6823,0.0,0.0,0.0,0.0,1,24,-4
7127,5623,0.0,0.0,0.0,0.0,-40,19,-20
7128,551,0.0,0.0,0.0,0.0,-37,-9,-21
7129,24,0.0,0.0,0.0,0.0,-8,14,19
7130,4542,0.0,0.0,0.0,0.0,-23,12,0
7131,652,0.0,0.0,0.0,0.0,-23,-6,-12
7132,5457,0.0,0.0,0.0,0.0,-35,-18,4
7134,1638,0.0,0.0,0.0,0.0,2,16,-3
7137,0,0.0,0.0,0.0,0.0,8,16,16
7138,3123,0.0,0.0,0.0,0.0,0,-8,-4
7139,32,0.0,0.0,0.0,0.0,14,3,-26
7140,45,0.0,0.0,0.0,0.0,-19,41,-2
7141,3520,0.0,0.0,0.0,0.0,12,-34,-5
7143,3725,0.0,0.0,0.0,0.0,31,11,-1
7145,374,0.0,0.0,0.0,0.0,28,-10,-12
7146,4633,0.0,0.0,0.0,0.0,32,27,-17
7147,6093,0.0,0.0,0.0,0.0,-1,-2,32
7148,2495,0.0,0.0,0.0,0.0,3,14,4
7149,4483,0.0,0.0,0.0,0.0,8,-23,-11
7150,1056,0.0,0.0,0.0,0.0,21,-2,-8
7151,297,0.0,0.0,0.0,0.0,-28,0,-20
7152,1390,0.0,0.0,0.0,0.0,4,-14,13
7153,2516,0.0,0.0,0.0,0.0,-27,-6,-3
7154,86,0.0,0.0,0.0,0.0,16,-13,-21
7157,1623,0.0,0.0,0.0,0.0,0,-22,11
7158,1390,0.0,0.0,0.0,0.0,4,-8,29
7159,6300,0.0,0.0,0.0,0.0,-29,25,0
7160,40,0.0,0.0,0.0,0.0,-6,-25,-4
7161,6522,0.0,0.0,0.0,0.0,0,-19,5
7162,130,0.0,0.0,0.0,0.0,17,-12,-7
7163,0,0.0,0.0,0.0,0.0,-21,24,-20
7164,5945,0.0,0.0,0.0,0.0,-13,17,-5
7165,4079,0.0,0.0,0.0,0.0,31,-17,-4
7166,45,0.0,0.0,0.0,0.0,-14,16,-8
7167,0,0.0,0.0,0.0,0.0,21,32,5
7168,8718,0.0,0.0,0.0,0.0,0,-13,21
7169,7060,0.0,0.0,0.0,0.0,17,-11,18
7170,555,0.0,0.0,0.0,0.0,21,-1,-14
7171,7036,0.0,0.0,0.0,0.0,-22,-22,5
7172,295,0.0,0.0,0.0,0.0,-39,32,-6
7173,4391,0.0,0.0,0.0,0.0,2,24,-2
7174,7226,0.0,0.0,0.0,0.0,-10,11,-13
7175,367,0.0,0.0,0.0,0.0,-16,24,-1
7176,6919,0.0,0.0,0.0,0.0,-26,18,13
7177,3263,0.0,0.0,0.0,0.0,-5,28,-46
7178,281,0.0,0.0,0.0,0.0,-31,10,-11
7179,6480,0.0,0.0,0.0,0.0,2,1,-20
7180,32,0.0,0.0,0.0,0.0,21,-7,-2
7181,1056,0.0,0.0,0.0,0.0,19,-8,0
7182,1741,0.0,0.0,0.0,0.0,-21,-13,13
7183,6375,0.0,0.0,0.0,0.0,18,-2,20
7184,6314,0.0,0.0,0.0,0.0,3,-7,4
7185,3777,0.0,0.0,0.0,0.0,-2,-17,12
7186,45,0.0,0.0,0.0,0.0,-18,32,-2
7187,3486,0.0,0.0,0.0,0.0,-40,1,-22
7188,0,0.0,0.0,0.0,0.0,-2,-10,-20
7189,1,0.0,0.0,0.0,0.0,10,-8,-27
7191,7700,0.0,0.0,0.0,0.0,1,19,-16
7192,3709,0.0,0.0,0.0,0.0,-20,-4,22
7193,4029,0.0,0.0,0.0,0.0,-29,-3,-26
7194,5831,0.0,0.0,0.0,0.0,20,11,11
7195,3120,0.0,0.0,0.0,0.0,-21,-1,-22
7196,4284,0.0,0.0,0.0,0.0,-8,26,-3
7197,1733,0.0,0.0,0.0,0.0,2,-16,-6
7198,2373,0.0,0.0,0.0,0.0,-26,26,-12
7199,6621,0.0,0.0,0.0,0.0,-2,-13,-28
7200,3839,0.0,0.0,0.0,0.0,-30,3,16
7201,3920,0.0,0.0,0.0,0.0,-5,7,7
7202,6768,0.0,0.0,0.0,0.0,19,24,-10
7203,1096,0.0,0.0,0.0,0.0,-45,-9,-4
7205,2585,0.0,0.0,0.0,0.0,-7,-6,-27
7206,3705,0.0,0.0,0.0,0.0,-10,53,4
7207,5565,0.0,0.0,0.0,0.0,-31,23,-22
7210,26,0.0,0.0,0.0,0.0,-18,12,22
7212,228,0.0,0.0,0.0,0.0,30,-1,9
7213,4969,0.0,0.0,0.0,0.0,-13,-8,-5
7214,2831,0.0,0.0,0.0,0.0,-3,-22,-14
7216,2406,0.0,0.0,0.0,0.0,7,-7,8
7217,8481,0.0,0.0,0.0,0.0,14,-18,-21
7218,383,0.0,0.0,0.0,0.0,22,-12,-4
7219,1894,0.0,0.0,0.0,0.0,-28,-6,-14
7221,159,0.0,0.0,0.0,0.0,-12,6,20
7222,5528,0.0,0.0,0.0,0.0,-8,10,7
7224,4107,0.0,0.0,0.0,0.0,-34,33,12
7225,303,0.0,0.0,0.0,0.0,-12,-14,-17
7227,6991,0.0,0.0,0.0,0.0,-9,-4,-2
7228,2001,0.0,0.0,0.0,0.0,-34,-3,-6
7230,2275,0.0,0.0,0.0,0.0,-8,-7,-27
7231,1497,0.0,0.0,0.0,0.0,19,-2,-21
7232,3011,0.0,0.0,0.0,0.0,12,-18,-17
7233,2855,0.0,0.0,0.0,0.0,0,-9,-26
7234,1335,0.0,0.0,0.0,0.0,-14,-22,11
7235,40,0.0,0.0,0.0,0.0,6,-6,-12
7237,652,0.0,0.0,0.0,0.0,-19,0,-12
7238,32,0.0,0.0,0.0,0.0,23,-26,-3
7240,0,0.0,0.0,0.0,0.0,-1,-20,-5
7241,104,0.0,0.0,0.0,0.0,0,-2,16
7242,5866,0.0,0.0,0.0,0.0,9,12,-10
7243,0,0.0,0.0,0.0,0.0,15,-7,-31
7244,7397,0.0,0.0,0.0,0.0,5,-21,2
7245,212,0.0,0.0,0.0,0.0,-53,11,-14
7247,8213,0.0,0.0,0.0,0.0,-11,5,4
7248,132,0.0,0.0,0.0,0.0,11,-13,3
7249,6845,0.0,0.0,0.0,0.0,20,12,-21
7250,1246,0.0,0.0,0.0,0.0,-30,-13,7
7253,305,0.0,0.0,0.0,0.0,-13,18,-1
7255,421,0.0,0.0,0.0,0.0,25,1,-17
7256,4814,0.0,0.0,0.0,0.0,15,-17,14
7258,64,0.0,0.0,0.0,0.0,1,-7,9
7259,5223,0.0,0.0,0.0,0.0,-24,-6,-19
7260,1229,0.0,0.0,0.0,0.0,10,-5,-15
7261,40,0.0,0.0,0.0,0.0,-23,-11,0
7262,1500,0.0,0.0,0.0,0.0,7,21,-10
7263,8221,0.0,0.0,0.0,0.0,-17,-16,3
7264,3762,0.0,0.0,0.0,0.0,15,16,6
7265,826,0.0,0.0,0.0,0.0,19,-11,-26
7266,142,0.0,0.0,0.0,0.0,-10,32,-29
7267,2885,0.0,0.0,0.0,0.0,7,28,-5
7268,40,0.0,0.0,0.0,0.0,-23,-19,-11
7269,0,0.0,0.0,0.0,0.0,-13,1,-19
7270,6696,0.0,0.0,0.0,0.0,-27,-8,5
7271,1610,0.0,0.0,0.0,0.0,30,-10,1
7272,1285,0.0,0.0,0.0,0.0,-32,-5,-12
7273,2495,0.0,0.0,0.0,0.0,3,3,14
7274,5791,0.0,0.0,0.0,0.0,0,9,-27
7275,1488,0.0,0.0,0.0,0.0,-32,-17,-5
7276,6001,0.0,0.0,0.0,0.0,-10,36,-1
7277,0,0.0,0.0,0.0,0.0,-25,8,-7
7278,4624,0.0,0.0,0.0,0.0,-29,-16,3
7279,64,0.0,0.0,0.0,0.0,9,20,13
7280,5078,0.0,0.0,0.0,0.0,-34,10,0
7283,40,0.0,0.0,0.0,0.0,-12,-19,-1
7284,1396,0.0,0.0,0.0,0.0,-28,-20,-5
7285,50,0.0,0.0,0.0,0.0,-16,-11,11
7286,4199,0.0,0.0,0.0,0.0,-1,20,-21
7287,3135,0.0,0.0,0.0,0.0,-10,19,-21
7288,7493,0.0,0.0,0.0,0.0,7,5,29
7289,8084,0.0,0.0,0.0,0.0,-19,-6,-4
7290,4305,0.0,0.0,0.0,0.0,-25,42,5
7291,2194,0.0,0.0,0.0,0.0,8,-3,-16
7292,4027,0.0,0.0,0.0,0.0,16,9,-14
7293,0,0.0,0.0,0.0,0.0,-22,-15,-4
7294,1900,0.0,0.0,0.0,0.0,14,-25,-19
7295,212,0.0,0.0,0.0,0.0,-29,10,16
7296,26,0.0,0.0,0.0,0.0,-9,-3,18
7297,1359,0.0,0.0,0.0,0.0,-18,24,3
7298,24,0.0,0.0,0.0,0.0,13,6,21
7299,1906,0.0,0.0,0.0,0.0,0,-30,-7
7300,8354,0.0,0.0,0.0,0.0,-41,-9,0
7301,1129,0.0,0.0,0.0,0.0,-31,19,-28
7302,8021,0.0,0.0,0.0,0.0,-7,-32,-2
7304,736,0.0,0.0,0.0,0.0,17,-3,-6
7305,8554,0.0,0.0,0.0,0.0,13,3,-20
7306,551,0.0,0.0,0.0,0.0,-25,-5,-5
7307,3102,0.0,0.0,0.0,0.0,5,-9,10
7308,3344,0.0,0.0,0.0,0.0,3,-31,-7
7310,1166,0.0,0.0,0.0,0.0,2,-19,-29
7312,261,0.0,0.0,0.0,0.0,18,-7,8
7313,212,0.0,0.0,0.0,0.0,-27,16,-12
7314,1995,0.0,0.0,0.0,0.0,11,-22,-8
7315,367,0.0,0.0,0.0,0.0,-12,40,-4
7318,142,0.0,0.0,0.0,0.0,-3,28,-29
7319,915,0.0,0.0,0.0,0.0,2,-21,-40
7320,366,0.0,0.0,0.0,0.0,-15,7,-20
7321,158,0.0,0.0,0.0,0.0,16,-4,3
7322,24,0.0,0.0,0.0,0.0,17,-5,16
7323,447,0.0,0.0,0.0,0.0,-6,-16,24
7325,1882,0.0,0.0,0.0,0.0,-40,5,4
7326,3334,0.0,0.0,0.0,0.0,-30,32,-13
7327,5449,0.0,0.0,0.0,0.0,3,-14,-26
7328,1497,0.0,0.0,0.0,0.0,20,-8,-22
7329,0,0.0,0.0,0.0,0.0,-29,22,-3
7330,2831,0.0,0.0,0.0,0.0,0,-22,-13
7331,45,0.0,0.0,0.0,0.0,-15,34,-1
7332,24,0.0,0.0,0.0,0.0,17,-28,4
7333,374,0.0,0.0,0.0,0.0,29,-23,-1
7334,555,0.0,0.0,0.0,0.0,4,-5,-37
7335,5678,0.0,0.0,0.0,0.0,24,-4,6
7336,8006,0.0,0.0,0.0,0.0,31,-1,-17
7337,3418,0.0,0.0,0.0,0.0,27,-7,-23
7338,184,0.0,0.0,0.0,0.0,-5,10,-11
7339,84,0.0,0.0,0.0,0.0,6,14,6
7341,0,0.0,0.0,0.0,0.0,-28,25,-24
7342,2918,0.0,0.0,0.0,0.0,17,8,5
7343,7042,0.0,0.0,0.0,0.0,15,-11,-23
7344,261,0.0,0.0,0.0,0.0,29,-1,1
7345,1488,0.0,0.0,0.0,0.0,-17,-18,-14
7346,4325,0.0,0.0,0.0,0.0,22,22,-9
7347,8240,0.0,0.0,0.0,0.0,-24,25,-29
7348,3064,0.0,0.0,0.0,0.0,25,5,4
7349,1249,0.0,0.0,0.0,0.0,14,-3,15
7350,2066,0.0,0.0,0.0,0.0,4,8,7
7351,6935,0.0,0.0,0.0,0.0,32,-14,8
7352,4216,0.0,0.0,0.0,0.0,4,13,-8
7353,7571,0.0,0.0,0.0,0.0,-37,20,2
7354,5205,0.0,0.0,0.0,0.0,1,14,-9
7355,3702,0.0,0.0,0.0,0.0,-45,19,-11
7356,0,0.0,0.0,0.0,0.0,-11,18,-10
7357,8654,0.0,0.0,0.0,0.0,-10,-15,-3
7358,64,0.0,0.0,0.0,0.0,-3,-17,31
7359,196,0.0,0.0,0.0,0.0,-15,-17,23
7360,854,0.0,0.0,0.0,0.0,-20,-5,-28
7361,2684,0.0,0.0,0.0,0.0,-16,7,-11
7363,5920,0.0,0.0,0.0,0.0,-21,10,4
7364,4664,0.0,0.0,0.0,0.0,-49,15,5
7365,4125,0.0,0.0,0.0,0.0,-43,2,-1
7366,1390,0.0,0.0,0.0,0.0,4,-10,25
7367,1636,0.0,0.0,0.0,0.0,13,-11,9
7368,0,0.0,0.0,0.0,0.0,-37,5,-15
7369,5978,0.0,0.0,0.0,0.0,24,-5,29
7370,234,0.0,0.0,0.0,0.0,-9,6,-18
7371,1426,0.0,0.0,0.0,0.0,-2,26,-25
7372,40,0.0,0.0,0.0,0.0,-11,-6,-10
7374,367,0.0,0.0,0.0,0.0,-14,21,-1
7375,3725,0.0,0.0,0.0,0.0,38,8,0
7380,1390,0.0,0.0,0.0,0.0,9,-12,11
7381,40,0.0,0.0,0.0,0.0,0,-11,-15
7382,5917,0.0,0.0,0.0,0.0,11,18,-26
7384,2349,0.0,0.0,0.0,0.0,0,33,-13
7385,7068,0.0,0.0,0.0,0.0,0,1,-9
7387,951,0.0,0.0,0.0,0.0,8,-21,-4
7388,0,0.0,0.0,0.0,0.0,-22,-3,6
7389,50,0.0,0.0,0.0,0.0,-15,-1,3
7390,2570,0.0,0.0,0.0,0.0,15,2,16
7391,6772,0.0,0.0,0.0,0.0,-23,-2,-23
7393,3872,0.0,0.0,0.0,0.0,0,8,0
7394,5981,0.0,0.0,0.0,0.0,-24,-3,-25
7395,5917,0.0,0.0,0.0,0.0,11,11,-27
7396,8895,0.0,0.0,0.0,0.0,-9,4,16
7397,8683,0.0,0.0,0.0,0.0,18,2,3
7398,261,0.0,0.0,0.0,0.0,31,-7,4
7399,3435,0.0,0.0,0.0,0.0,-31,-7,-6
7400,32,0.0,0.0,0.0,0.0,14,15,-11
7401,1138,0.0,0.0,0.0,0.0,13,-33,-22
7402,555,0.0,0.0,0.0,0.0,10,-16,-28
7403,1030,0.0,0.0,0.0,0.0,-14,-28,2
7404,5361,0.0,0.0,0.0,0.0,32,3,16
7405,4071,0.0,0.0,0.0,0.0,-27,15,-15
7407,281,0.0,0.0,0.0,0.0,-28,17,-9
7408,652,0.0,0.0,0.0,0.0,-32,-11,-21
7409,161,0.0,0.0,0.0,0.0,-1,29,-16
7410,2083,0.0,0.0,0.0,0.0,-26,21,-14
7412,677,0.0,0.0,0.0,0.0,-19,-3,-18
7413,5357,0.0,0.0,0.0,0.0,27,10,-4
7414,24,0.0,0.0,0.0,0.0,10,-27,1
7415,6771,0.0,0.0,0.0,0.0,-4,18,-4
7416,297,0.0,0.0,0.0,0.0,-36,6,-9
7417,40,0.0,0.0,0.0,0.0,-4,7,-14
7418,555,0.0,0.0,0.0,0.0,13,-20,-34
7419,4624,0.0,0.0,0.0,0.0,-26,-1,3
7420,8994,0.0,0.0,0.0,0.0,-35,-4,-31
7421,234,0.0,0.0,0.0,0.0,-13,7,-22
7422,1882,0.0,0.0,0.0,0.0,-33,9,8
7423,4943,0.0,0.0,0.0,0.0,-22,-16,-10
7424,2678,0.0,0.0,0.0,0.0,-29,-10,-13
7425,8886,0.0,0.0,0.0,0.0,-26,-13,-20
7426,5459,0.0,0.0,0.0,0.0,16,16,19
7427,0,0.0,0.0,0.0,0.0,-27,41,-8
7428,5954,0.0,0.0,0.0,0.0,25,-9,17
7429,3369,0.0,0.0,0.0,0.0,24,-7,2
7430,1035,0.0,0.0,0.0,0.0,1,0,-32
7431,0,0.0,0.0,0.0,0.0,-11,-31,-9
7432,2671,0.0,0.0,0.0,0.0,-8,-29,0
7433,40,0.0,0.0,0.0,0.0,-19,-25,-9
7434,0,0.0,0.0,0.0,0.0,-33,-2,-10
7435,3435,0.0,0.0,0.0,0.0,-32,-6,-13
7436,8524,0.0,0.0,0.0,0.0,-11,16,-14
7437,1594,0.0,0.0,0.0,0.0,15,-24,19
7438,32,0.0,0.0,0.0,0.0,10,-6,-2
7440,111,0.0,0.0,0.0,0.0,-9,7,7
7441,644,0.0,0.0,0.0,0.0,-2,4,-30
7443,3381,0.0,0.0,0.0,0.0,5,-3,0
7444,555,0.0,0.0,0.0,0.0,13,-16,-27
7445,383,0.0,0.0,0.0,0.0,26,-5,-21
7446,5445,0.0,0.0,0.0,0.0,12,-3,-10
7447,3545,0.0,0.0,0.0,0.0,15,2,18
7449,1203,0.0,0.0,0.0,0.0,-19,9,-16
7450,0,0.0,0.0,0.0,0.0,11,26,9
7451,303,0.0,0.0,0.0,0.0,-14,-14,-16
7453,352,0.0,0.0,0.0,0.0,-25,4,-22
7454,39,0.0,0.0,0.0,0.0,-41,13,-29
7455,632,0.0,0.0,0.0,0.0,-10,16,-16
7458,4171,0.0,0.0,0.0,0.0,-31,26,1
7459,1920,0.0,0.0,0.0,0.0,11,19,-12
7460,8970,0.0,0.0,0.0,0.0,-30,0,-4
7461,242,0.0,0.0,0.0,0.0,-32,17,-15
7462,5730,0.0,0.0,0.0,0.0,4,-16,2
7463,212,0.0,0.0,0.0,0.0,-31,28,2
7464,7277,0.0,0.0,0.0,0.0,-18,-3,-2
7465,2268,0.0,0.0,0.0,0.0,33,7,0
7466,55,0.0,0.0,0.0,0.0,-15,35,18
7467,45,0.0,0.0,0.0,0.0,-1,46,-8
7468,228,0.0,0.0,0.0,0.0,-9,5,24
7469,2783,0.0,0.0,0.0,0.0,-20,15,-45
7470,3646,0.0,0.0,0.0,0.0,-12,12,-7
7471,0,0.0,0.0,0.0,0.0,-2,9,-21
7472,367,0.0,0.0,0.0,0.0,-18,25,3
7473,39,0.0,0.0,0.0,0.0,-38,5,-21
7474,40,0.0,0.0,0.0,0.0,-16,-14,-6
7475,2451,0.0,0.0,0.0,0.0,-36,0,-11
7477,218,0.0,0.0,0.0,0.0,14,4,-25
7478,6602,0.0,0.0,0.0,0.0,-21,7,-17
7479,692,0.0,0.0,0.0,0.0,-30,9,14
7480,2831,0.0,0.0,0.0,0.0,0,-21,-11
7481,6168,0.0,0.0,0.0,0.0,-8,37,24
7482,3102,0.0,0.0,0.0,0.0,4,-16,23
7483,5192,0.0,0.0,0.0,0.0,0,-21,-3
7484,962,0.0,0.0,0.0,0.0,-9,-10,4
7485,1531,0.0,0.0,0.0,0.0,26,21,10
7486,5501,0.0,0.0,0.0,0.0,-38,24,-10
7487,0,0.0,0.0,0.0,0.0,-21,-11,-14
7488,142,0.0,0.0,0.0,0.0,2,22,3
7489,142,0.0,0.0,0.0,0.0,3,39,1
7490,196,0.0,0.0,0.0,0.0,-14,-6,14
7491,1947,0.0,0.0,0.0,0.0,-8,31,-26
7492,0,0.0,0.0,0.0,0.0,-7,-7,-31
7493,2698,0.0,0.0,0.0,0.0,16,-25,-8
7494,334,0.0,0.0,0.0,0.0,-16,39,-14
7495,813,0.0,0.0,0.0,0.0,12,-12,11
7496,1460,0.0,0.0,0.0,0.0,-20,-5,-24
7497,0,0.0,0.0,0.0,0.0,-28,12,-12
7499,32,0.0,0.0,0.0,0.0,15,1,-19
7500,5936,0.0,0.0,0.0,0.0,9,-23,24
7501,8859,0.0,0.0,0.0,0.0,9,28,0
7502,6308,0.0,0.0,0.0,0.0,-18,-5,5
7503,6189,0.0,0.0,0.0,0.0,-2,-12,-23
7504,4943,0.0,0.0,0.0,0.0,-23,-26,-9
7505,5599,0.0,0.0,0.0,0.0,-19,28,-49
7507,1206,0.0,0.0,0.0,0.0,-16,-19,-19
7508,1900,0.0,0.0,0.0,0.0,18,-29,-5
7509,7588,0.0,0.0,0.0,0.0,4,-13,-44
7511,3263,0.0,0.0,0.0,0.0,-12,7,-37
7512,2002,0.0,0.0,0.0,0.0,-37,-6,-2
7513,3009,0.0,0.0,0.0,0.0,11,-17,-27
7514,55,0.0,0.0,0.0,0.0,-5,24,2
7516,7869,0.0,0.0,0.0,0.0,-3,-9,-32
7517,958,0.0,0.0,0.0,0.0,36,-3,-10
7518,1000,0.0,0.0,0.0,0.0,-14,16,-6
7519,7623,0.0,0.0,0.0,0.0,-13,-20,7
7520,24,0.0,0.0,0.0,0.0,9,-2,-7
7521,677,0.0,0.0,0.0,0.0,-16,-20,-30
7522,5957,0.0,0.0,0.0,0.0,-32,21,1
7523,463,0.0,0.0,0.0,0.0,-16,36,-11
7524,55,0.0,0.0,0.0,0.0,-17,19,14
7525,297,0.0,0.0,0.0,0.0,-35,0,-18
7527,2066,0.0,0.0,0.0,0.0,6,-2,3
7528,84,0.0,0.0,0.0,0.0,-3,-1,10
7529,7582,0.0,0.0,0.0,0.0,5,-13,7
7530,447,0.0,0.0,0.0,0.0,-1,-16,22
7531,0,0.0,0.0,0.0,0.0,7,-8,-36
7532,4206,0.0,0.0,0.0,0.0,22,-16,12
7533,3681,0.0,0.0,0.0,0.0,-8,0,19
7535,6041,0.0,0.0,0.0,0.0,13,6,4
7537,6831,0.0,0.0,0.0,0.0,25,23,-15
7538,6864,0.0,0.0,0.0,0.0,-44,0,-1
7539,8602,0.0,0.0,0.0,0.0,6,5,-29
7540,3193,0.0,0.0,0.0,0.0,-16,-34,-9
7541,5548,0.0,0.0,0.0,0.0,0,6,-9
7542,541,0.0,0.0,0.0,0.0,-22,33,6
7543,8564,0.0,0.0,0.0,0.0,11,37,6
7544,2347,0.0,0.0,0.0,0.0,-5,3,42
7545,1750,0.0,0.0,0.0,0.0,14,-6,-16
7546,1497,0.0,0.0,0.0,0.0,19,0,-19
7547,281,0.0,0.0,0.0,0.0,-2,16,-26
7548,8383,0.0,0.0,0.0,0.0,-13,-14,-34
7549,2373,0.0,0.0,0.0,0.0,-27,23,-14
7550,3692,0.0,0.0,0.0,0.0,-27,-3,-7
7555,298,0.0,0.0,0.0,0.0,-15,-17,12
7556,3578,0.0,0.0,0.0,0.0,-26,9,-19
7557,1,0.0,0.0,0.0,0.0,0,-7,-24
7558,3283,0.0,0.0,0.0,0.0,-42,14,-8
7560,196,0.0,0.0,0.0,0.0,-22,-2,11
7561,6496,0.0,0.0,0.0,0.0,-26,8,-11
7562,261,0.0,0.0,0.0,0.0,25,3,-11
7563,1184,0.0,0.0,0.0,0.0,-18,0,-25
7564,4094,0.0,0.0,0.0,0.0,-42,20,-9
7565,6731,0.0,0.0,0.0,0.0,15,0,17
7566,1560,0.0,0.0,0.0,0.0,25,7,0
7567,2083,0.0,0.0,0.0,0.0,-15,24,-5
7568,1246,0.0,0.0,0.0,0.0,-37,-5,14
7570,6698,0.0,0.0,0.0,0.0,30,-16,-6
7572,41,0.0,0.0,0.0,0.0,-15,29,4
7573,3600,0.0,0.0,0.0,0.0,-1,-11,26
7574,0,0.0,0.0,0.0,0.0,-7,11,-16
7575,4542,0.0,0.0,0.0,0.0,-17,13,0
7576,0,0.0,0.0,0.0,0.0,-30,8,1
7577,2502,0.0,0.0,0.0,0.0,15,6,-23
7578,6098,0.0,0.0,0.0,0.0,-7,19,-23
7579,3388,0.0,0.0,0.0,0.0,23,14,11
7580,169,0.0,0.0,0.0,0.0,5,-4,-9
7582,644,0.0,0.0,0.0,0.0,-6,8,-33
7583,3692,0.0,0.0,0.0,0.0,-32,4,-5
7584,1089,0.0,0.0,0.0,0.0,0,-17,4
7586,165,0.0,0.0,0.0,0.0,-11,11,-4
7587,78,0.0,0.0,0.0,0.0,13,-13,21
7589,212,0.0,0.0,0.0,0.0,-40,27,10
7590,428,0.0,0.0,0.0,0.0,11,-24,6
7591,26,0.0,0.0,0.0,0.0,-14,19,0
7592,2107,0.0,0.0,0.0,0.0,24,1,7
7593,4862,0.0,0.0,0.0,0.0,-24,15,17
7594,5280,0.0,0.0,0.0,0.0,-17,19,-18
7595,864,0.0,0.0,0.0,0.0,-8,5,-32
7596,294,0.0,0.0,0.0,0.0,-9,-22,-2
7598,196,0.0,0.0,0.0,0.0,-11,-10,29
7600,3511,0.0,0.0,0.0,0.0,4,-10,-3
7601,367,0.0,0.0,0.0,0.0,-2,36,2
7603,4658,0.0,0.0,0.0,0.0,20,7,28
7604,8627,0.0,0.0,0.0,0.0,0,-8,-18
7605,2698,0.0,0.0,0.0,0.0,16,-26,-6
7606,374,0.0,0.0,0.0,0.0,32,-16,-8
7607,228,0.0,0.0,0.0,0.0,-6,4,23
7608,5159,0.0,0.0,0.0,0.0,-29,-7,-8
7609,652,0.0,0.0,0.0,0.0,-23,-7,-15
7610,3418,0.0,0.0,0.0,0.0,36,-11,-19
7611,8419,0.0,0.0,0.0,0.0,-24,35,16
7612,4359,0.0,0.0,0.0,0.0,-26,-9,22
7615,2050,0.0,0.0,0.0,0.0,9,0,-25
7616,5379,0.0,0.0,0.0,0.0,31,-15,5
7617,1900,0.0,0.0,0.0,0.0,16,-24,-20
7618,4730,0.0,0.0,0.0,0.0,-29,8,25
7619,3832,0.0,0.0,0.0,0.0,34,-12,-5
7620,1947,0.0,0.0,0.0,0.0,-14,29,-18
7621,3228,0.0,0.0,0.0,0.0,-11,-1,-1
7622,55,0.0,0.0,0.0,0.0,-19,37,11
7623,0,0.0,0.0,0.0,0.0,-20,-29,-20
